generator,reward_model,price_per_million,policy,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent,mean_cost_discount
qwen35_9b,fsfairx_llama3_rm,0.2,current_beta0,231.4,0.5221703234637225,0.5751503503063787,188707.6825,362.3355,0.5374088138063786,2.918326938492413,1.0
qwen35_9b,fsfairx_llama3_rm,0.2,current_beta1,231.4,0.5221703234637225,0.5752288751059591,190305.383,365.432,0.5371677985059591,2.872222155021931,0.9892150743207804
qwen35_9b,fsfairx_llama3_rm,0.2,current_beta2,231.4,0.5221703234637225,0.5755134384923235,191811.88050000003,368.151,0.5371510623923236,2.86890334456768,0.9788642439176074
qwen35_9b,fsfairx_llama3_rm,0.2,top2_factor4_beta0,231.4,0.5221703234637225,0.6089228743860498,588536.3639999998,800.6780000000001,0.4912156015860497,-5.931393609953339,1.0
qwen35_9b,fsfairx_llama3_rm,0.2,top2_factor4_beta2,231.4,0.5221703234637225,0.6090012556354931,590983.401,802.8275,0.49080457543549316,-6.010071522704224,0.9856705585328065
qwen35_9b,fsfairx_llama3_rm,0.2,top2_factor1_beta2,231.4,0.5221703234637225,0.5763012934449449,246977.74500000002,450.45349999999996,0.5269057444449448,0.9056465379524591,0.9809197938249692
qwen35_9b,fsfairx_llama3_rm,0.2,top2_factor0p25_beta2,231.4,0.5221703234637225,0.5274604762559107,83136.36,178.3535,0.5108332042559107,-2.1713574593235188,0.9685899290626085
qwen35_9b,fsfairx_llama3_rm,0.5,current_beta0,103.4,0.4833807002972306,0.542672446029919,86577.48049999999,187.90699999999998,0.49938370577991914,3.310392017254224,1.0
qwen35_9b,fsfairx_llama3_rm,0.5,current_beta1,103.4,0.4833807002972306,0.5431134441888257,87695.024,190.5075,0.4992659321888257,3.2860194149705406,0.9845047165224114
qwen35_9b,fsfairx_llama3_rm,0.5,current_beta2,103.4,0.4833807002972306,0.5437999608080252,88813.2125,193.007,0.4993933545580253,3.3124485148686085,0.9698264549093862
qwen35_9b,fsfairx_llama3_rm,0.5,top2_factor4_beta0,103.4,0.4833807002972306,0.5898311423364005,336689.6975,558.5865,0.4214862935864006,-12.807262514871871,1.0
qwen35_9b,fsfairx_llama3_rm,0.5,top2_factor4_beta2,103.4,0.4833807002972306,0.5901049044309283,339754.673,562.0515000000001,0.42022756793092847,-13.067776204734443,0.983122246872781
qwen35_9b,fsfairx_llama3_rm,0.5,top2_factor1_beta2,103.4,0.4833807002972306,0.546363823319698,122136.78700000001,254.18800000000002,0.48529542981969803,0.3967504022951553,0.9737008218759102
qwen35_9b,fsfairx_llama3_rm,0.5,top2_factor0p25_beta2,103.4,0.4833807002972306,0.4894065739665777,39985.8495,86.08600000000001,0.4694136492165777,-2.8884956668017527,0.9558118931046412
qwen35_9b,fsfairx_llama3_rm,1.0,current_beta0,66.4,0.44870551943743386,0.5112892469230073,46841.9625,104.30699999999999,0.4644472844230072,3.507888671797653,1.0
qwen35_9b,fsfairx_llama3_rm,1.0,current_beta1,66.4,0.44870551943743386,0.5125325596975993,47719.4065,106.482,0.46481315319759925,3.5895566144188367,0.9794215198146358
qwen35_9b,fsfairx_llama3_rm,1.0,current_beta2,66.4,0.44870551943743386,0.5134695518457729,48584.4715,108.50899999999999,0.464885080345773,3.6052431926882846,0.9604576393057813
qwen35_9b,fsfairx_llama3_rm,1.0,top2_factor4_beta0,66.4,0.44870551943743386,0.5684673466031955,206372.79,391.02049999999997,0.36209455660319556,-19.307001125226414,1.0
qwen35_9b,fsfairx_llama3_rm,1.0,top2_factor4_beta2,66.4,0.44870551943743386,0.5689468479283522,209290.003,396.127,0.35965684492835215,-19.850281267157776,0.9794681886852109
qwen35_9b,fsfairx_llama3_rm,1.0,top2_factor1_beta2,66.4,0.44870551943743386,0.5173654881773107,69589.954,149.7655,0.4477755341773107,-0.2072133854847989,0.9659996210820964
qwen35_9b,fsfairx_llama3_rm,1.0,top2_factor0p25_beta2,66.4,0.44870551943743386,0.45636622821821915,23098.580500000004,49.878,0.4332676477182191,-3.4410548152598217,0.943235092625374
qwen35_9b,fsfairx_llama3_rm,2.0,current_beta0,32.6,0.41203544137382647,0.47450555606088,25085.663,56.7205,0.42433423006088,2.9846573328694523,1.0
qwen35_9b,fsfairx_llama3_rm,2.0,current_beta1,32.6,0.41203544137382647,0.47596381360560525,25703.069,58.291,0.4245576756056052,3.039073650705643,0.9726937649010777
qwen35_9b,fsfairx_llama3_rm,2.0,current_beta2,32.6,0.41203544137382647,0.47692212781342586,26333.259000000002,59.7395,0.42425560981342586,2.9660604627568605,0.9482110351761943
qwen35_9b,fsfairx_llama3_rm,2.0,top2_factor4_beta0,32.6,0.41203544137382647,0.5456325617358708,119673.01499999998,248.87600000000003,0.3062865317358707,-25.672686530777707,1.0
qwen35_9b,fsfairx_llama3_rm,2.0,top2_factor4_beta2,32.6,0.41203544137382647,0.546363823319698,122136.78700000001,254.18800000000002,0.3020902493196981,-26.692019844046968,0.9737008218759102
qwen35_9b,fsfairx_llama3_rm,2.0,top2_factor1_beta2,32.6,0.41203544137382647,0.4894065739665777,39985.8495,86.08600000000001,0.40943487496657766,-0.6303925541988227,0.9558118931046412
qwen35_9b,fsfairx_llama3_rm,2.0,top2_factor0p25_beta2,32.6,0.41203544137382647,0.4200385861606333,13396.551500000001,28.758000000000003,0.39324548316063324,-4.56340029136066,0.928830708817275
qwen35_9b,fsfairx_llama3_rm,5.0,current_beta0,18.6,0.35111075527547875,0.4145121816084772,10790.8755,24.943,0.3605578041084771,2.688215526390464,1.0
qwen35_9b,fsfairx_llama3_rm,5.0,current_beta1,18.6,0.35111075527547875,0.4178063760000019,11251.338,26.076,0.36154968600000187,2.9707381004304083,0.9612030577421631
qwen35_9b,fsfairx_llama3_rm,5.0,current_beta2,18.6,0.35111075527547875,0.419110603305895,11588.3105,26.967000000000002,0.361169050805895,2.861775391968509,0.9270651279990052
qwen35_9b,fsfairx_llama3_rm,5.0,top2_factor4_beta0,18.6,0.35111075527547875,0.5078725199072772,56647.95849999999,121.24350000000001,0.2246327274072772,-36.04505426494164,1.0
qwen35_9b,fsfairx_llama3_rm,5.0,top2_factor4_beta2,18.6,0.35111075527547875,0.5089111192891693,58305.037,125.447,0.21738593428916936,-38.111541705216794,0.9631564865467596
qwen35_9b,fsfairx_llama3_rm,5.0,top2_factor1_beta2,18.6,0.35111075527547875,0.4422058135027763,19219.1945,41.595,0.34610984100277625,-1.4257413220718518,0.9386407691349989
qwen35_9b,fsfairx_llama3_rm,5.0,top2_factor0p25_beta2,18.6,0.35111075527547875,0.37737816875669405,6806.921999999999,14.0485,0.3433435587566941,-2.2143787433737727,0.9095239532851835
qwen35_9b,fsfairx_llama3_rm,10.0,current_beta0,10.2,0.2961259269985721,0.3768536448224308,5954.286,13.510500000000002,0.31731078482243075,7.153387540332079,1.0
qwen35_9b,fsfairx_llama3_rm,10.0,current_beta1,10.2,0.2961259269985721,0.37954053165531754,6198.906999999999,14.199000000000002,0.31755146165531756,7.236528363020116,0.9508457879035266
qwen35_9b,fsfairx_llama3_rm,10.0,current_beta2,10.2,0.2961259269985721,0.3837727830761342,6462.852500000001,14.872499999999999,0.31914425807613417,7.773821168138997,0.9097479511190709
qwen35_9b,fsfairx_llama3_rm,10.0,top2_factor4_beta0,10.2,0.2961259269985721,0.47807624794235626,32182.386,68.97449999999999,0.1562523879423562,-47.28652208574389,1.0
qwen35_9b,fsfairx_llama3_rm,10.0,top2_factor4_beta2,10.2,0.2961259269985721,0.48067519477328835,33509.04950000001,72.365,0.1455846997732883,-50.895238050889084,0.9521604051484273
qwen35_9b,fsfairx_llama3_rm,10.0,top2_factor1_beta2,10.2,0.2961259269985721,0.4119166609474451,11312.957,24.144,0.29878709094744516,0.8939543852160046,0.9245256319627957
qwen35_9b,fsfairx_llama3_rm,10.0,top2_factor0p25_beta2,10.2,0.2961259269985721,0.3467830625770748,4594.7185,8.684000000000001,0.30083587757707475,1.5911579123178536,0.8943184035857094
qwen35_9b,rm_mistral_7b,0.1,current_beta0,531.6,0.5604939168196766,0.5998582043898086,315370.293,532.163,0.5683211750898087,1.3961729975093782,1.0
qwen35_9b,rm_mistral_7b,0.1,current_beta1,531.6,0.5604939168196766,0.5999072453440399,317018.547,534.2665,0.56820539064404,1.375529427191538,0.9912942333796083
qwen35_9b,rm_mistral_7b,0.1,current_beta2,531.6,0.5604939168196766,0.6001725847786961,318666.9695,536.3655,0.5683058878286961,1.3934389584352846,0.9828709883411166
qwen35_9b,rm_mistral_7b,0.1,top2_factor4_beta0,531.6,0.5604939168196766,0.6259019555097196,765626.6259999999,941.7199999999999,0.5493392929097196,-1.9915017172554024,1.0
qwen35_9b,rm_mistral_7b,0.1,top2_factor4_beta2,531.6,0.5604939168196766,0.6259019555097196,766151.363,942.1330000000002,0.5492868192097196,-2.000865743888581,0.98646591374286
qwen35_9b,rm_mistral_7b,0.1,top2_factor1_beta2,531.6,0.5604939168196766,0.6051578783080007,437351.31200000003,653.3904999999999,0.5614227471080008,0.16504552533977085,0.9841619638796875
qwen35_9b,rm_mistral_7b,0.1,top2_factor0p25_beta2,531.6,0.5604939168196766,0.556775352964149,154885.5075,301.351,0.541286802214149,-3.4267354559713405,0.9759471826656325
qwen35_9b,rm_mistral_7b,0.2,current_beta0,279.0,0.5314527927679407,0.5768943143194587,183095.37949999998,354.6415,0.5402752384194588,1.6604474231455513,1.0
qwen35_9b,rm_mistral_7b,0.2,current_beta1,279.0,0.5314527927679407,0.5774394180890624,184687.14500000002,357.66,0.5405019890890624,1.7031256803329562,0.989198351324087
qwen35_9b,rm_mistral_7b,0.2,current_beta2,279.0,0.5314527927679407,0.5777349252205721,186183.5305,360.2685,0.540498219120572,1.702303008914199,0.9788238360999536
qwen35_9b,rm_mistral_7b,0.2,top2_factor4_beta0,279.0,0.5314527927679407,0.6190507397759786,636779.7550000001,836.083,0.4916947887759785,-7.480063280792857,1.0
qwen35_9b,rm_mistral_7b,0.2,top2_factor4_beta2,279.0,0.5314527927679407,0.6192300490321381,639203.473,838.2845000000001,0.49138935443213805,-7.537508883088023,0.9858909279500665
qwen35_9b,rm_mistral_7b,0.2,top2_factor1_beta2,279.0,0.5314527927679407,0.5819559384521328,266039.838,464.48850000000004,0.5287479708521328,-0.5084700345686161,0.9810077237047778
qwen35_9b,rm_mistral_7b,0.2,top2_factor0p25_beta2,279.0,0.5314527927679407,0.5255053422905995,85937.69099999999,174.33700000000002,0.5083178040905995,-4.35089273889658,0.9682915956259158
qwen35_9b,rm_mistral_7b,0.5,current_beta0,112.2,0.48827906156372824,0.5434071087840141,84539.03300000001,184.61499999999998,0.501137592284014,2.633013360293016,1.0
qwen35_9b,rm_mistral_7b,0.5,current_beta1,112.2,0.48827906156372824,0.5444296247689842,85674.5845,187.238,0.5015923325189842,2.726193339197704,0.9844498864156386
qwen35_9b,rm_mistral_7b,0.5,current_beta2,112.2,0.48827906156372824,0.5448833460458751,86771.024,189.74049999999997,0.501497834045875,2.7068381558010417,0.9698096893548662
qwen35_9b,rm_mistral_7b,0.5,top2_factor4_beta0,112.2,0.48827906156372824,0.5971787435274933,371782.60599999997,587.2915,0.41128744052749344,-15.770065002802387,1.0
qwen35_9b,rm_mistral_7b,0.5,top2_factor4_beta2,112.2,0.48827906156372824,0.5978823931974891,375023.16799999995,591.116,0.4103708091974892,-15.957766661372906,0.9833313921777463
qwen35_9b,rm_mistral_7b,0.5,top2_factor1_beta2,112.2,0.48827906156372824,0.5478248115972111,128574.5115,255.8355,0.48353755584721103,-0.9715646117690053,0.9736983960124747
qwen35_9b,rm_mistral_7b,0.5,top2_factor0p25_beta2,112.2,0.48827906156372824,0.4869983426031821,40337.517,83.342,0.4668295841031821,-4.392623051973817,0.9555184624984377
qwen35_9b,rm_mistral_7b,1.0,current_beta0,73.4,0.45066224395306637,0.5089293411817668,46093.4365,102.3835,0.46283590468176666,2.6996106176715684,1.0
qwen35_9b,rm_mistral_7b,1.0,current_beta1,73.4,0.45066224395306637,0.5093082630188259,46935.43999999999,104.5785,0.4623728230188259,2.5966823143715954,0.9792979814658279
qwen35_9b,rm_mistral_7b,1.0,current_beta2,73.4,0.45066224395306637,0.5105914359973978,47771.295,106.60350000000001,0.4628201409973978,2.6960862266367274,0.9602098137213014
qwen35_9b,rm_mistral_7b,1.0,top2_factor4_beta0,73.4,0.45066224395306637,0.5741866855694887,221703.77750000003,405.06949999999995,0.3524829080694887,-21.791714045640937,1.0
qwen35_9b,rm_mistral_7b,1.0,top2_factor4_beta2,73.4,0.45066224395306637,0.57482693577321,224748.93199999997,410.2365,0.35007800377320997,-22.325631686270306,0.9796922714077005
qwen35_9b,rm_mistral_7b,1.0,top2_factor1_beta2,73.4,0.45066224395306637,0.5159897801399664,71249.0455,145.723,0.44474073463996644,-1.3144279397991419,0.9655265142334019
qwen35_9b,rm_mistral_7b,1.0,top2_factor0p25_beta2,73.4,0.45066224395306637,0.45187524056155615,22893.2705,48.016,0.42898197006155614,-4.812840262930937,0.9426884978397793
qwen35_9b,rm_mistral_7b,2.0,current_beta0,35.6,0.41149952514726673,0.46847927811121054,24846.6425,55.709500000000006,0.4187859931112106,1.7652072827051666,1.0
qwen35_9b,rm_mistral_7b,2.0,current_beta1,35.6,0.41149952514726673,0.4708771979676187,25464.517000000003,57.238,0.4199481639676187,2.0488046590020805,0.9726537929819123
qwen35_9b,rm_mistral_7b,2.0,current_beta2,35.6,0.41149952514726673,0.4718742172059077,26072.8825,58.722,0.41972845220590765,1.9953108822417778,0.9479944835916768
qwen35_9b,rm_mistral_7b,2.0,top2_factor4_beta0,35.6,0.41149952514726673,0.5459152343030953,125767.62299999999,249.8935,0.29437998830309536,-28.470795561338928,1.0
qwen35_9b,rm_mistral_7b,2.0,top2_factor4_beta2,35.6,0.41149952514726673,0.5478248115972111,128574.5115,255.8355,0.290675788597211,-29.371177568878647,0.9736983960124747
qwen35_9b,rm_mistral_7b,2.0,top2_factor1_beta2,35.6,0.41149952514726673,0.4869983426031821,40337.517,83.342,0.4063233086031821,-1.2583492009932953,0.9555184624984377
qwen35_9b,rm_mistral_7b,2.0,top2_factor0p25_beta2,35.6,0.41149952514726673,0.4149639237204674,13269.942000000001,27.969,0.38842403972046735,-5.610641633255801,0.9289071495558308
qwen35_9b,rm_mistral_7b,5.0,current_beta0,17.2,0.3490588252502731,0.4108638985021368,10703.558,24.5725,0.35734610850213666,2.371842119843318,1.0
qwen35_9b,rm_mistral_7b,5.0,current_beta1,17.2,0.3490588252502731,0.41393967579346597,11097.242,25.488,0.35845346579346604,2.6904327057202666,0.960594763735162
qwen35_9b,rm_mistral_7b,5.0,current_beta2,17.2,0.3490588252502731,0.4158275252537759,11460.229,26.387999999999998,0.3585263802537759,2.7121807719685913,0.9268661826490728
qwen35_9b,rm_mistral_7b,5.0,top2_factor4_beta0,17.2,0.3490588252502731,0.5041865033783518,57388.174,117.271,0.21724563337835182,-37.78041455806517,1.0
qwen35_9b,rm_mistral_7b,5.0,top2_factor4_beta2,17.2,0.3490588252502731,0.5058892506234166,59113.058,121.3375,0.21032396062341654,-39.76696554302102,0.962642059943026
qwen35_9b,rm_mistral_7b,5.0,top2_factor1_beta2,17.2,0.3490588252502731,0.4382621802523781,19054.922,40.167500000000004,0.34298757025237814,-1.7394029405507534,0.9382807278615498
qwen35_9b,rm_mistral_7b,5.0,top2_factor0p25_beta2,17.2,0.3490588252502731,0.3738833005475219,6895.072999999999,14.084,0.33940793554752186,-2.7707229736776084,0.9094892455514039
qwen35_9b,rm_mistral_7b,10.0,current_beta0,9.0,0.29468219301235704,0.3702450713722062,5904.0255,13.263,0.3112048163722062,5.595734971937235,1.0
qwen35_9b,rm_mistral_7b,10.0,current_beta1,9.0,0.29468219301235704,0.3723521465151539,6151.598500000001,13.967499999999998,0.3108361615151539,5.473752842390302,0.9509496728246208
qwen35_9b,rm_mistral_7b,10.0,current_beta2,9.0,0.29468219301235704,0.37456649701097583,6377.370000000001,14.593,0.3107927970109758,5.46018125747254,0.9099638560877384
qwen35_9b,rm_mistral_7b,10.0,top2_factor4_beta0,9.0,0.29468219301235704,0.47407827491519966,32290.828,66.489,0.1511699949151996,-48.75409343260323,1.0
qwen35_9b,rm_mistral_7b,10.0,top2_factor4_beta2,9.0,0.29468219301235704,0.4770755762067237,33624.3245,69.86,0.14083233120672367,-52.268130100776865,0.9517356575717102
qwen35_9b,rm_mistral_7b,10.0,top2_factor1_beta2,9.0,0.29468219301235704,0.4053456104945184,11209.7755,23.4885,0.2932478554945184,-0.4949707325224841,0.9240310970113244
qwen35_9b,rm_mistral_7b,10.0,top2_factor0p25_beta2,9.0,0.29468219301235704,0.3442507576035492,4604.2275,8.678,0.2982084826035492,1.185771891410972,0.8936293006163943
