model,reward_model,split_seed,price_per_million,profit,fixed_profit,profit_improvement_percent,quality,output_tokens,samples,fixed_n,fixed_quality,fixed_output_tokens,matched_fixed_tokens,matched_cost_saving_percent
ministral3_8b,armorm_llama3_8b,75,2.0,0.4892663135145213,0.4930777131662859,-0.7729815300898056,0.49781517851452134,4274.4325,4.675,1,0.4951611731662859,1041.73,4443.163738617645,3.7975471655730786
ministral3_8b,armorm_llama3_8b,75,10.0,0.45582429651345574,0.48474387316628587,-5.965949907511176,0.49776027151345575,4193.5975,4.05,1,0.4951611731662859,1041.73,4197.005747992439,0.08120665534159244
ministral3_8b,fsfairx_llama3_rm,71,0.02,0.6309401700699576,0.6283747745179115,0.40825883789086315,0.6494597179699576,925977.395,932.415,921,0.6470014928679114,931335.9175,958623.4915326175,3.4055181018382785
ministral3_8b,fsfairx_llama3_rm,71,0.1,0.5786125774176203,0.5672350453932439,2.005787921035234,0.6130436534176202,344310.76,493.295,387,0.6063539996432439,391189.5425,442368.63793512277,22.16655285348321
ministral3_8b,fsfairx_llama3_rm,71,0.2,0.5440599484880371,0.5338844419146691,1.9059380222573181,0.5840629059880371,200014.7875,322.235,240,0.5824432104146691,242793.8425,245091.79616187784,18.391888005955714
ministral3_8b,fsfairx_llama3_rm,71,1.0,0.4531894809201686,0.43314643702474853,4.62731357854269,0.5044393434201686,51249.8625,97.92,55,0.48873493452474853,55588.4975,69003.16367377255,25.72824234219917
ministral3_8b,fsfairx_llama3_rm,71,2.0,0.4128981807369141,0.3858970655223114,6.996973448879872,0.4688917657369141,27996.7925,54.915,35,0.4565614205223114,35332.1775,42146.453623853864,33.572601980076215
ministral3_8b,fsfairx_llama3_rm,71,10.0,0.2905357116275077,0.2748784730863368,5.696058467355176,0.3617865366275077,7125.0825,14.415,9,0.3660176230863368,9113.915,8711.719251429156,18.212670836113876
ministral3_8b,fsfairx_llama3_rm,72,0.02,0.6278683639225426,0.6274088128563019,0.07324587363518442,0.6465285147225427,933007.54,947.4325,956,0.6463984387063019,949481.2925,948972.3054422464,1.6823215335885155
ministral3_8b,fsfairx_llama3_rm,72,0.1,0.5757656314665812,0.5666455769360194,1.6094812880877065,0.6103226417165812,345570.1025,487.3325,380,0.6043890889360194,377435.12,419176.7550547197,17.559812577181443
ministral3_8b,fsfairx_llama3_rm,72,0.2,0.5457973345770174,0.5305275562488174,2.878225296376208,0.5854357575770174,198192.115,316.14,231,0.5764613672488175,229669.055,258447.02313975804,23.314220224999282
ministral3_8b,fsfairx_llama3_rm,72,1.0,0.4548037960901547,0.43259059966876606,5.134923513917604,0.5062600685901547,51456.2725,99.4175,60,0.49216898966876604,59578.39,71970.0583262909,28.503222455771095
ministral3_8b,fsfairx_llama3_rm,72,2.0,0.41445459121625106,0.3849267948580369,7.671016087384664,0.470733006216251,28139.2075,56.1875,30,0.44443198485803687,29752.595,43700.73686745373,35.609306576803355
ministral3_8b,fsfairx_llama3_rm,72,10.0,0.2919000234517155,0.269959093647673,8.127501655001804,0.3637782484517155,7187.8225,15.05,8,0.349322693647673,7936.36,8901.431371400933,19.250936168609034
ministral3_8b,fsfairx_llama3_rm,73,0.02,0.6259951310824594,0.6256148139833163,0.060790935675197055,0.6438717900324594,893832.9475,932.25,957,0.6444154790833163,940033.255,920339.2498426595,2.880057799033453
ministral3_8b,fsfairx_llama3_rm,73,0.1,0.5799970002427564,0.5679474872609056,2.1215892757908104,0.6140068492427564,340098.49,526.53,385,0.6057780280109056,378305.4075,438730.00825273804,22.481142478843086
ministral3_8b,fsfairx_llama3_rm,73,0.2,0.5483434929459039,0.5352584242940401,2.4446263819428613,0.5881213854459039,198889.4625,348.5,260,0.5863675432940402,255545.595,264927.26784357085,24.926767969601226
ministral3_8b,fsfairx_llama3_rm,73,1.0,0.45923781333138,0.4385594869292273,4.715056228048178,0.51072013583138,51482.3225,105.9,65,0.5024297244292273,63870.2375,70445.35412868005,26.918782456598834
ministral3_8b,fsfairx_llama3_rm,73,2.0,0.41643062550025034,0.3916403667980792,6.329852794503293,0.47252691550025033,28048.145,59.2375,32,0.4544963067980792,31427.97,39897.37515043454,29.699272460297387
ministral3_8b,fsfairx_llama3_rm,73,10.0,0.2956671781567833,0.27706607063877375,6.713599927672419,0.3666493781567833,7098.22,15.44,9,0.3657545206387738,8868.845,8976.247819519309,20.922192181853994
ministral3_8b,fsfairx_llama3_rm,74,0.02,0.6103659326225035,0.6099393567086022,0.06993743053460127,0.6293250750725035,947957.1225,941.1325,958,0.6295175645086022,978910.39,971207.7848799662,2.3939946468653717
ministral3_8b,fsfairx_llama3_rm,74,0.1,0.5638604640838709,0.5518803569045213,2.1707797767156696,0.5994255055838709,355650.415,487.005,510,0.6039936741545213,521133.1725,466864.9214456831,23.821559799630876
ministral3_8b,fsfairx_llama3_rm,74,0.2,0.5335821323240734,0.5236384332503083,1.8989628037886517,0.5744049473240733,204114.075,305.1225,260,0.5768157812503083,265886.74,250874.9435989979,18.63911474305745
ministral3_8b,fsfairx_llama3_rm,74,1.0,0.4467428372988064,0.4355687190285072,2.5654088051185,0.4990501972988064,52307.36,85.785,66,0.5030207565285072,67452.0375,63064.54300644739,17.057418469436357
ministral3_8b,fsfairx_llama3_rm,74,2.0,0.4077826729347144,0.39258286342055215,3.8717455422600837,0.4650116829347144,28614.505,46.985,33,0.4598894584205522,33653.2975,35607.94629242202,19.64011413348583
ministral3_8b,fsfairx_llama3_rm,74,10.0,0.286898024528196,0.2725242682448373,5.274303230288937,0.357656224528196,7075.82,11.655,9,0.3644419182448373,9191.765,8345.333129678815,15.212252284621197
ministral3_8b,fsfairx_llama3_rm,75,0.02,0.6317834329013476,0.6312625875706275,0.08250850612335581,0.6506640884513476,944032.7775,923.725,958,0.6512555259706275,999646.92,980007.0182452603,3.670814603927386
ministral3_8b,fsfairx_llama3_rm,75,0.1,0.5771924769454312,0.5674173268448995,1.7227443784429293,0.6116715609454312,344790.84,452.38,467,0.6161149063448995,486975.795,430846.59830246423,19.97364227581787
ministral3_8b,fsfairx_llama3_rm,75,0.2,0.5427832886562364,0.5354391032452102,1.371619175087193,0.5823190281562364,197678.6975,285.715,265,0.5907346047452101,276477.5075,235860.8786739282,16.188433363175125
ministral3_8b,fsfairx_llama3_rm,75,1.0,0.45360186538189884,0.43106514876426005,5.228146298128038,0.5048819228818988,51280.0575,89.615,59,0.49258624876426005,61521.1,69793.04397788453,26.525546705988035
ministral3_8b,fsfairx_llama3_rm,75,2.0,0.4134419815332977,0.3908430797249217,5.782090813602548,0.4696144015332977,28086.21,50.345,36,0.4658104447249217,37483.6825,40614.56678122335,30.846954120449656
ministral3_8b,fsfairx_llama3_rm,75,10.0,0.2901277286635149,0.2660344447167841,9.056452810980954,0.3619576286635149,7182.99,13.4625,9,0.3600555947167841,9402.115,9642.811092393411,25.509377595645365
ministral3_8b,rm_mistral_7b,71,0.02,0.6378334176763955,0.6393703313856207,-0.24037926594036946,0.6548705231263955,851855.2725,892.9775,960,0.6587846341856207,970715.14,869638.7035230371,2.0449217532515274
ministral3_8b,rm_mistral_7b,71,0.1,0.5816935337971768,0.5770886121261788,0.7979574668839879,0.6145283242971769,328347.905,487.4025,553,0.6329976038761788,559089.9175,401326.2704194028,18.184298113138052
ministral3_8b,rm_mistral_7b,71,0.2,0.5491740318311711,0.5374316103916369,2.1849145477277117,0.5873671988311711,190965.835,314.72,234,0.5847765198916369,236724.5475,247263.59978803596,22.768318845271452
ministral3_8b,rm_mistral_7b,71,1.0,0.4503516785918036,0.4352607068932468,3.467110965809746,0.5007583835918036,50406.705,100.6775,63,0.4989560743932468,63695.3675,64573.26103500064,21.938734095095402
ministral3_8b,rm_mistral_7b,71,2.0,0.40154390238866744,0.386274254802022,3.9530585838478,0.4569354873886674,27695.7925,57.4225,33,0.452929539802022,33327.6425,34816.92895960954,20.45308610610268
ministral3_8b,rm_mistral_7b,71,10.0,0.2756598322497195,0.2631702917595256,4.745801817785096,0.3467089822497195,7104.915,14.72,9,0.3543094417595256,9113.915,8312.677041208737,14.529158720126556
ministral3_8b,rm_mistral_7b,72,0.02,0.638951117859457,0.6398268785392704,-0.1368746311209681,0.656241051909457,864496.7025,908.3375,960,0.6588952129392704,953416.72,888337.0441031414,2.6837045422563044
ministral3_8b,rm_mistral_7b,72,0.1,0.5803925482151949,0.5740944978306235,1.0970407151384265,0.613294935465195,329023.8725,482.535,475,0.6212735963306235,471790.985,401584.4024541288,18.068562800423273
ministral3_8b,rm_mistral_7b,72,0.2,0.5462418943762672,0.5340522584869027,2.282479981247649,0.5844699473762672,191140.265,315.405,231,0.5799860694869028,229669.055,248540.1628523048,23.094817832888737
ministral3_8b,rm_mistral_7b,72,1.0,0.4529262637740681,0.4381806690708498,3.365186039467675,0.5029857712740681,50059.5075,101.4175,68,0.5057024890708498,67521.82,64794.427318741415,22.74102948121809
ministral3_8b,rm_mistral_7b,72,2.0,0.4070591432149656,0.39017827231212016,4.326450779232969,0.4621211482149656,27531.0025,58.0675,41,0.47160146731212016,40711.5975,34350.688686583744,19.853127978908013
ministral3_8b,rm_mistral_7b,72,10.0,0.28616170723285805,0.2642724283306561,8.282846243352408,0.3575817072328581,7142.0,15.135,7,0.33374345333065614,6947.1025,8933.734479169703,20.055828649792453
ministral3_8b,rm_mistral_7b,73,0.02,0.6429929469360383,0.6436278442238645,-0.09864353966722703,0.6589948898360383,800097.145,880.905,953,0.6623500509238646,936110.335,863058.9575417246,7.295192523238558
ministral3_8b,rm_mistral_7b,73,0.1,0.59115465660488,0.582721932899114,1.4471265332012009,0.6233344723548799,321798.1575,516.3025,560,0.637747652149114,550257.1925,426254.17437075137,24.50557042050142
ministral3_8b,rm_mistral_7b,73,0.2,0.5546994172615665,0.543435788531614,2.072669663583852,0.5928566307615665,190786.0675,338.8475,289,0.600229880031614,283970.4575,233070.46521019202,18.142323469453025
ministral3_8b,rm_mistral_7b,73,1.0,0.45793550873618516,0.43830729185154016,4.47818625187128,0.5083929762361852,50457.4675,106.97,56,0.4933413843515402,55034.0925,66537.11795563146,24.166436644210766
ministral3_8b,rm_mistral_7b,73,2.0,0.40233988239163126,0.3927400397444408,2.444324916155005,0.4580296273916313,27844.8725,60.9875,33,0.45751219974444085,32386.08,32336.03287677738,13.889027123060526
ministral3_8b,rm_mistral_7b,73,10.0,0.28297726964210734,0.26536238527132106,6.638048701882094,0.3547749946421073,7179.7725,15.725,9,0.3540508352713211,8868.845,8895.945049260343,19.291627137501656
ministral3_8b,rm_mistral_7b,74,0.02,0.62718906396421,0.6280992221355113,-0.1449067502753379,0.6449588463142101,888489.1175,908.8925,960,0.6477181753355112,980947.66,917123.707802232,3.122216780422249
ministral3_8b,rm_mistral_7b,74,0.1,0.5705760269319273,0.5605358562013458,1.7911736813095227,0.6052278586819273,346518.3175,480.46,518,0.6134670654513459,529312.0925,443618.4831309206,21.88821460855688
ministral3_8b,rm_mistral_7b,74,0.2,0.5370460843595083,0.5252318500192702,2.2493370003750996,0.5769702018595083,199620.5875,298.8925,303,0.5871823490192702,309752.495,233066.9347373176,14.350532938108074
ministral3_8b,rm_mistral_7b,74,1.0,0.4472143083541966,0.43236938761486166,3.433388478593739,0.4991208858541966,51906.5775,88.6725,68,0.5018789651148616,69509.5775,64687.44946065846,19.75788513416582
ministral3_8b,rm_mistral_7b,74,2.0,0.39572706698088783,0.38736562958060916,2.1585387968807104,0.4527193419808878,28496.1375,48.6375,30,0.44852024958060915,30577.31,31805.555081323266,10.40515586934877
ministral3_8b,rm_mistral_7b,74,10.0,0.2748887603532465,0.26137484657936527,5.170319160676308,0.3463322353532465,7144.3475,12.0125,9,0.3532924965793653,9191.765,8244.890733105864,13.348184575531509
ministral3_8b,rm_mistral_7b,75,0.02,0.6348222716778044,0.6346725544603594,0.02358967886554415,0.6528714074278044,902456.7875,902.575,941,0.6543108732103594,981915.9375,936038.6013046403,3.5876526628105254
ministral3_8b,rm_mistral_7b,75,0.1,0.5762217777460502,0.570032143063609,1.08583958953179,0.6094757952460502,332540.175,446.675,587,0.6312847693136091,612526.2625,412135.70233720186,19.312941559253282
ministral3_8b,rm_mistral_7b,75,0.2,0.5385242314688455,0.5315460499521257,1.3128084607812067,0.5768580124688455,191668.905,281.96,224,0.5782745199521258,233642.35,225996.10533015832,15.189288452564087
ministral3_8b,rm_mistral_7b,75,1.0,0.44833099425460415,0.43248811008825416,3.663195310298142,0.49926185175460414,50930.8575,92.3375,59,0.49400921008825416,61521.1,65519.057487618426,22.265582789214044
ministral3_8b,rm_mistral_7b,75,2.0,0.3958482699552817,0.38521366435992394,2.7607031056461566,0.4522231349552817,28187.4325,53.1225,41,0.4706324243599239,42709.38,31946.172472994673,11.76585387865191
ministral3_8b,rm_mistral_7b,75,10.0,0.27258624190370334,0.24602177045778528,10.797610063730616,0.34503281690370335,7244.6575,13.8275,10,0.3505139204577853,10449.215,9484.935548128424,23.619328109936156
ministral3_8b,skywork_llama31_8b,71,0.02,0.9030848086258116,0.953203968191199,-5.257967994037368,0.9091385187758116,302685.5075,418.3725,931,0.972032370291199,941420.105,367115.6875327346,17.55037505091349
ministral3_8b,skywork_llama31_8b,71,0.1,0.7268513425663311,0.8938438230434205,-18.682512109162648,0.7399175068163311,130661.6425,200.6325,607,0.9552346230434204,613908.0,160374.9289436719,18.52738868810849
ministral3_8b,skywork_llama31_8b,71,0.2,0.6161430006962153,0.8424213259504044,-26.86046972978824,0.6340780961962154,89675.4775,140.8775,429,0.9291491409504045,433639.075,108123.99226999763,17.062369213975792
ministral3_8b,skywork_llama31_8b,71,1.0,0.37507862802411734,0.5960240011562149,-37.06987851218912,0.4108308980241173,35752.27,58.6975,223,0.8216475736562149,225623.5725,53538.23313869126,33.2210498852597
ministral3_8b,skywork_llama31_8b,71,2.0,0.25635580823128773,0.43324926042861767,-40.82948740000791,0.3032727532312877,23458.4725,39.2675,121,0.6780497204286177,122400.23,34006.137446088804,31.016944993563033
ministral3_8b,skywork_llama31_8b,71,10.0,0.04812407526082736,0.013024761783638317,269.48142361636695,0.12709347526082737,7896.94,13.6875,20,0.21462221178363833,20159.745,10344.11461621549,23.657651785676137
ministral3_8b,skywork_llama31_8b,72,0.02,0.910059775684373,0.9648832052982089,-5.681872097347995,0.915923403334373,293181.3825,402.0475,931,0.9833772407482089,924701.7725,343092.2664530691,14.547364902466054
ministral3_8b,skywork_llama31_8b,72,0.1,0.7402524036038036,0.910670841649404,-18.71350550072945,0.7529542216038037,127018.18,194.2025,620,0.9722856883994041,616148.4675,153274.89968257566,17.130475855441407
ministral3_8b,skywork_llama31_8b,72,0.2,0.6429894186309868,0.8606608640542887,-25.291198254086247,0.6604650411309868,87378.1125,136.915,429,0.9458680090542887,426035.725,110479.98056824598,20.91045631020494
ministral3_8b,skywork_llama31_8b,72,1.0,0.37298588133089583,0.6153837396418715,-39.38970803031641,0.4080334413308958,35047.56,57.53,233,0.8470207471418716,231637.0075,47095.43047001432,25.58182471160383
ministral3_8b,skywork_llama31_8b,72,2.0,0.2647491110343201,0.4442179736236621,-40.40108083095859,0.3108471060343201,23048.9975,38.68,117,0.6765100386236621,116146.0325,31705.83791152169,27.30361656323188
ministral3_8b,skywork_llama31_8b,72,10.0,0.055266549002118276,0.008209625967344855,573.1920458002608,0.13451857400211828,7925.2025,13.8125,3,0.03825485096734486,3004.5225,9594.805488829872,17.401113454291472
ministral3_8b,skywork_llama31_8b,73,0.02,0.9104619240986335,0.9590393856900932,-5.065220711087371,0.9163193739986335,292872.495,431.82,952,0.9777421478900932,935138.11,349931.02887135535,16.30565144662599
ministral3_8b,skywork_llama31_8b,73,0.1,0.7492987293256392,0.9044959792537633,-17.158423418992594,0.7619184895756392,126197.6025,204.125,611,0.9645265585037633,600305.7925,165725.5512863433,23.85145107651281
ministral3_8b,skywork_llama31_8b,73,0.2,0.6428882436152842,0.8556635816787995,-24.86670493163367,0.6602618601152842,86868.0825,143.58,432,0.9405558261787995,424461.2225,111560.90339618441,22.133937736675723
ministral3_8b,skywork_llama31_8b,73,1.0,0.3811180429666329,0.6036453586376453,-36.86391562311184,0.41599686296663285,34878.82,60.145,221,0.8208704386376453,217225.08,49557.3840945961,29.619327901927527
ministral3_8b,skywork_llama31_8b,73,2.0,0.24133026308193262,0.43926542061198603,-45.060491502902615,0.2871876430819326,22928.69,40.4375,120,0.675128820611986,117931.7,29163.049891010134,21.37759909992114
ministral3_8b,skywork_llama31_8b,73,10.0,0.06315355421984943,0.008613252018398687,633.2138208071436,0.14027660421984944,7712.305,14.28,9,0.09730170201839869,8868.845,12877.962198375533,40.112380505567444
ministral3_8b,skywork_llama31_8b,74,0.02,0.8948271779089338,0.9510538382832765,-5.912037585152486,0.9010493232089338,311107.265,404.6425,944,0.9703451772832765,964566.95,366819.9423900097,15.188017594412829
ministral3_8b,skywork_llama31_8b,74,0.1,0.7363569909427279,0.890747672170689,-17.332706674576194,0.7497343486927279,133773.5775,187.6,620,0.9541158464206889,633681.7425,170914.48851467686,21.730697811196663
ministral3_8b,skywork_llama31_8b,74,0.2,0.6237891470367894,0.8357939305210221,-25.365676363798418,0.6421549920367895,91829.225,131.4125,429,0.9234921565210221,438491.13,109596.79543115871,16.21176090163976
ministral3_8b,skywork_llama31_8b,74,1.0,0.37028904225679443,0.5869506162883863,-36.91308400043311,0.40684617725679445,36557.135,54.26,224,0.8159744312883863,229023.815,47699.175674999926,23.35897951553004
ministral3_8b,skywork_llama31_8b,74,2.0,0.25567064531920597,0.43154130106373967,-40.75407274136136,0.30351664531920597,23923.0,36.1575,118,0.6726864810637396,120572.59,29354.973506477047,18.504440159956214
ministral3_8b,skywork_llama31_8b,74,10.0,0.04827840274493715,0.017050374645867533,183.15156556772962,0.12878282774493716,8050.4425,12.3975,9,0.10896802464586754,9191.765,10904.667310895153,26.17434103691928
ministral3_8b,skywork_llama31_8b,75,0.02,0.9043685022754044,0.9561550362230604,-5.416123116625488,0.9105356928254045,308359.5275,387.9325,952,0.9760219731730604,993346.8475,369094.25967887667,16.45507362583144
ministral3_8b,skywork_llama31_8b,75,0.1,0.7296133060134509,0.8976939951606329,-18.723606268203422,0.7429177820134508,133044.76,187.24,613,0.9616558436606328,639618.485,158287.08294655045,15.947178049313182
ministral3_8b,skywork_llama31_8b,75,0.2,0.6232399112464984,0.8475220906171452,-26.463284184997466,0.6415141902464984,91371.395,131.685,469,0.9453313191171452,489046.1425,105790.55513210609,13.629912532456368
ministral3_8b,skywork_llama31_8b,75,1.0,0.3711186770321784,0.5977691058301122,-37.91604928849377,0.4077530770321784,36634.4,55.2,236,0.8438965483301122,246127.4425,50085.11622966154,26.8557153146741
ministral3_8b,skywork_llama31_8b,75,2.0,0.24030005381322056,0.41806584387207735,-42.52100301053314,0.28827293381322056,23986.44,36.995,157,0.7457308738720774,163832.515,30137.642628187852,20.41036422150222
ministral3_8b,skywork_llama31_8b,75,10.0,0.06065281841206953,0.01773654766486507,241.96518712724887,0.14247024341206954,8181.7425,13.0275,9,0.11175769766486508,9402.115,12603.266789734433,35.08236684583902
qwen35_9b,armorm_llama3_8b,71,0.02,0.49888638273439956,0.4991869427967686,-0.060209920693263225,0.5001434315343996,62852.44,154.4475,33,0.4997337725967686,27341.49,61044.39172636842,-2.9618581207855543
qwen35_9b,armorm_llama3_8b,71,0.1,0.49787144077992707,0.49810049154631303,-0.04598485050173176,0.4991491772799271,12777.365,31.5875,10,0.498930555296313,8300.6375,11147.038178336279,-14.625650290067016
qwen35_9b,armorm_llama3_8b,71,0.2,0.49732536911584607,0.4975324250211502,-0.04161656505007066,0.4987409716158461,7078.0125,16.675,5,0.4983651510211502,4163.63,6606.252844768208,-7.14110807317041
qwen35_9b,armorm_llama3_8b,71,1.0,0.4946801404168072,0.4956641451065414,-0.19852246716830574,0.4982894704168072,3609.33,5.615,2,0.4973193851065414,1655.24,3854.372383831721,6.357517111206534
qwen35_9b,armorm_llama3_8b,71,2.0,0.4913673773285972,0.4947191989872806,-0.6775200286434799,0.4982095923285972,3421.1075,4.59,1,0.4963783489872806,829.575,3527.962369557014,3.0287984497530562
qwen35_9b,armorm_llama3_8b,71,10.0,0.4647244118794716,0.4880825989872806,-4.7857037223360885,0.4981672118794716,3344.28,4.025,1,0.4963783489872806,829.575,3354.7809212519965,0.31301362141040734
qwen35_9b,armorm_llama3_8b,72,0.02,0.4989590565857166,0.499131991352115,-0.03464710124669309,0.5001556379857166,59829.07,160.685,34,0.499655457552115,26173.31,64690.73798729109,7.515245827379791
qwen35_9b,armorm_llama3_8b,72,0.1,0.49800396595248286,0.49806998892133086,-0.013255761301938016,0.4992403082024829,12363.4225,33.5175,9,0.49876685342133087,6968.645,13696.721264810558,9.734437454283684
qwen35_9b,armorm_llama3_8b,72,0.2,0.4974983460420942,0.4976055900903274,-0.021552018379402484,0.4988794790420942,6905.665,17.6975,5,0.4983784300903274,3864.2,7978.127170980746,13.44253040841049
qwen35_9b,armorm_llama3_8b,72,1.0,0.4948918044812828,0.49588625108379725,-0.20053925680355647,0.4983345594812828,3442.755,5.7775,2,0.49742105358379723,1534.8025,3701.2498150079027,6.983987245598843
qwen35_9b,armorm_llama3_8b,72,2.0,0.49181653341918163,0.4948621763939806,-0.6154527705051789,0.49824438341918165,3213.925,4.6,1,0.49640101139398063,769.4175,3366.305616118264,4.5266423639210736
qwen35_9b,armorm_llama3_8b,72,10.0,0.4671805729457861,0.4887068363939806,-4.404739579055265,0.49817499794578607,3099.4425,4.0175,1,0.49640101139398063,769.4175,3108.58465049226,0.29409366384191005
qwen35_9b,armorm_llama3_8b,73,0.02,0.498948138820668,0.4992405590946125,-0.05857302028401027,0.500090332020668,57109.66,161.24,34,0.4997723392446125,26589.0075,56412.64723984701,-1.235561162711507
qwen35_9b,armorm_llama3_8b,73,0.1,0.4981487991766468,0.4982307653411073,-0.016451445828394917,0.4993476521766468,11988.53,33.3375,10,0.4990128373411073,7820.72,12895.2848185082,7.031677324464846
qwen35_9b,armorm_llama3_8b,73,0.2,0.49764103338486637,0.4977856268375961,-0.029047333818838294,0.49897194638486636,6654.565,17.5975,5,0.4985707963375961,3925.8475,7369.746063556408,9.704283667153724
qwen35_9b,armorm_llama3_8b,73,1.0,0.4950803959579132,0.4960931552417287,-0.20414699802137343,0.4985099159579132,3429.52,5.7925,2,0.4976491952417287,1556.04,3688.490723572539,7.021048525823847
qwen35_9b,armorm_llama3_8b,73,2.0,0.4919673274009163,0.49523032205279605,-0.6588842618428907,0.4984313724009163,3232.0225,4.645,1,0.49678216705279604,775.9225,3382.2698097896864,4.442203556759683
qwen35_9b,armorm_llama3_8b,73,10.0,0.46692763300052265,0.48902294205279606,-4.518256129154765,0.49837293300052266,3144.53,4.025,1,0.49678216705279604,775.9225,3154.4297771545816,0.3138372971964287
qwen35_9b,armorm_llama3_8b,74,0.02,0.49880298793322403,0.4990972168696112,-0.05895222943390297,0.500023689333224,61035.07,132.8825,34,0.4996914295696112,29710.635,60431.83063491495,-0.9982146142971882
qwen35_9b,armorm_llama3_8b,74,0.1,0.4978676178776086,0.4980405937018152,-0.03473127018039314,0.4991383028776086,12706.85,27.705,11,0.4989999817018152,9593.88,11801.737416366872,-7.669316404022863
qwen35_9b,armorm_llama3_8b,74,0.2,0.4973201877384238,0.4975180606440726,-0.03977200453641039,0.4987312802384238,7055.4625,14.855,5,0.4983923476440726,4371.435,6844.700033958756,-3.079206758449371
qwen35_9b,armorm_llama3_8b,74,1.0,0.4945600467911274,0.49556042129393846,-0.20186731220362641,0.49829885179112743,3738.805,5.3225,2,0.49730896629393845,1748.545,3982.8803585373853,6.128111732359843
qwen35_9b,armorm_llama3_8b,74,2.0,0.49106502076386166,0.4946257646922223,-0.7198864641788916,0.49823118076386164,3583.08,4.4975,1,0.4963894696922223,881.8525,3701.64979152935,3.2031607041994703
qwen35_9b,armorm_llama3_8b,74,10.0,0.46308876777755725,0.4875709446922223,-5.021254277184079,0.49818761777755727,3509.885,4.025,1,0.4963894696922223,881.8525,3520.608601023677,0.30459509246664185
qwen35_9b,armorm_llama3_8b,75,0.02,0.4988238668632747,0.49910307106334467,-0.05594119055912555,0.5001491919132747,66266.2525,147.7875,36,0.49971679771334465,30686.3325,72577.74696964912,8.696184069048718
qwen35_9b,armorm_llama3_8b,75,0.1,0.497848017942531,0.4979872928229228,-0.027967557084104498,0.49921925719253096,13712.3925,31.265,9,0.4987593058229228,7720.13,13959.31802765097,1.7688939184697605
qwen35_9b,armorm_llama3_8b,75,0.2,0.49728126822908814,0.49745395947872445,-0.03471502163080079,0.49878530672908816,7520.1925,16.5875,5,0.49831126197872444,4286.5125,7903.693176734835,4.852170601253858
qwen35_9b,armorm_llama3_8b,75,1.0,0.4944272006253658,0.495434084452654,-0.20323265170594432,0.4982221931253658,3794.9925,5.6725,2,0.49714114945265403,1707.065,3984.121818680209,4.747076703163167
qwen35_9b,armorm_llama3_8b,75,2.0,0.49101732223352945,0.49441490469771104,-0.6871925647668125,0.49812782223352947,3555.25,4.5575,1,0.49612877469771105,856.935,3663.7306021879076,2.9609328295897352
qwen35_9b,armorm_llama3_8b,75,10.0,0.46372470269588706,0.4875594246977111,-4.888577841891098,0.49806232769588704,3433.7625,4.02,1,0.49612877469771105,856.935,3441.3752320039507,0.22121191357322711
qwen35_9b,fsfairx_llama3_rm,71,0.02,0.6025654529352922,0.6022068981312583,0.05954013564882058,0.6183497801352922,789216.36,955.7525,957,0.6180835141812583,793830.8025,796206.5547787953,0.8779373564360315
qwen35_9b,fsfairx_llama3_rm,71,0.1,0.5616967776376839,0.553359163192832,1.5067274564940156,0.5942151663876839,325183.8875,546.3275,494,0.594344314692832,409851.515,406076.4139943699,19.920518332663228
qwen35_9b,fsfairx_llama3_rm,71,0.2,0.5359654585240954,0.5211887043360384,2.8352023106259896,0.5739642965240954,189994.19,377.6625,260,0.5643427848360384,215770.4025,268319.7621911719,29.19113059416274
qwen35_9b,fsfairx_llama3_rm,71,1.0,0.4644225373854033,0.449701062865386,3.273613459175658,0.5130934873854033,48670.95,115.0325,73,0.510207790365386,60506.7275,61820.26223892332,21.27023044338405
qwen35_9b,fsfairx_llama3_rm,71,2.0,0.4241324674700259,0.4107181946133117,3.2660527419155727,0.4769246974700259,26396.115,63.32,34,0.46706500461331174,28173.405,33022.597696047094,20.066509476449525
qwen35_9b,fsfairx_llama3_rm,71,10.0,0.3156128236443647,0.29015446926848903,8.774069356939068,0.3809487236443647,6533.59,15.8275,10,0.37316084426848906,8300.6375,9060.78757390604,27.891588377858678
qwen35_9b,fsfairx_llama3_rm,72,0.02,0.606952145211761,0.6069420314117611,0.0016663535356759719,0.621718795811761,738332.53,959.375,960,0.621718795811761,738838.22,738838.22,0.06844394162499601
qwen35_9b,fsfairx_llama3_rm,72,0.1,0.5686711990352569,0.5539392230664371,2.6594931998619136,0.6010736115352568,324024.125,559.5,407,0.5852658763164371,313266.5325,424653.2332662173,23.696771950193153
qwen35_9b,fsfairx_llama3_rm,72,0.2,0.5422012999852398,0.5231155966897162,3.6484676458316763,0.5800592009852398,189289.505,376.055,210,0.5554491501897162,161667.7675,279764.32048364397,32.33965479487705
qwen35_9b,fsfairx_llama3_rm,72,1.0,0.4682166907731093,0.45150093072826236,3.7022648032828473,0.5163277557731093,48111.065,109.67,63,0.49997043322826235,48469.5025,63954.53032523041,24.773014897710965
qwen35_9b,fsfairx_llama3_rm,72,2.0,0.42608922551595113,0.4131933179605636,3.1210348751618433,0.47816029551595113,26035.535,60.3125,33,0.4639975079605636,25402.095,32015.953724525945,18.679495778832987
qwen35_9b,fsfairx_llama3_rm,72,10.0,0.31744136905658954,0.2998752621152824,5.85780461429129,0.38075504405658955,6331.3675,14.855,10,0.37716316211528245,7728.79,8126.06737187599,22.085712433142966
