generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,quality,cost,samples,delta_test_oracle
llama3.1_8b,75,learned_gain,2e-08,497,960,0.6172417467394349,0.6172417467394349,0.0,0.6550846147394348,0.037842868,960.0,-0.00028758220601865503
llama3.1_8b,75,learned_gain,1e-07,510,308,0.5579126015375934,0.5355003294732179,4.185295662921972,0.6134691427875932,0.055556541249999994,418.245,0.020578798894555494
llama3.1_8b,75,learned_gain,2e-07,513,155,0.5229434453228106,0.4938016805681438,5.901511862239455,0.5830161698228106,0.060072724499999994,269.8925,0.027832441430579336
llama3.1_8b,75,learned_gain,1e-06,519,35,0.4246254832176055,0.38139579033316523,11.33460147703186,0.5038039982176056,0.07917851499999999,114.76,0.04250102805349759
llama3.1_8b,75,learned_gain,2e-06,522,23,0.37043670221163977,0.3287268805735477,12.688290524133182,0.4469304722116398,0.07649377,72.5975,0.03985800275557122
llama3.1_8b,75,learned_gain,1e-05,527,4,0.2285492452305439,0.194912710785451,17.257229818181592,0.35149124523054387,0.12294200000000002,24.3825,0.03221206574145977
llama3.1_8b,75,all_train_selected,2e-08,497,960,0.6172417467394349,0.6172417467394349,0.0,0.6550846147394348,0.037842868,960.0,-0.00028758220601865503
llama3.1_8b,75,all_train_selected,1e-07,510,308,0.5579126015375934,0.5355003294732179,4.185295662921972,0.6134691427875932,0.055556541249999994,418.245,0.020578798894555494
llama3.1_8b,75,all_train_selected,2e-07,513,155,0.5229434453228106,0.4938016805681438,5.901511862239455,0.5830161698228106,0.060072724499999994,269.8925,0.027832441430579336
llama3.1_8b,75,all_train_selected,1e-06,519,35,0.4246254832176055,0.38139579033316523,11.33460147703186,0.5038039982176056,0.07917851499999999,114.76,0.04250102805349759
llama3.1_8b,75,all_train_selected,2e-06,522,23,0.37043670221163977,0.3287268805735477,12.688290524133182,0.4469304722116398,0.07649377,72.5975,0.03985800275557122
llama3.1_8b,75,all_train_selected,1e-05,527,4,0.2285492452305439,0.194912710785451,17.257229818181592,0.35149124523054387,0.12294200000000002,24.3825,0.03221206574145977
llama3.1_8b,75,oracle_gain,2e-08,601,960,0.6371639725466642,0.6172417467394349,3.2276212541468636,0.6532791895966642,0.016115217050000002,443.2175,0.0196346436012107
llama3.1_8b,75,oracle_gain,1e-07,607,308,0.5910205528318074,0.5355003294732179,10.367915816822343,0.6369878728318074,0.04596732,310.9325,0.05368675018876956
llama3.1_8b,75,oracle_gain,2e-07,611,155,0.5511477692599205,0.4938016805681438,11.613182163697203,0.6021485252599205,0.051000755999999994,196.595,0.056036765367689256
llama3.1_8b,75,oracle_gain,1e-06,617,35,0.4542108619834119,0.38139579033316523,19.091734490996775,0.5273488569834118,0.073137995,69.7475,0.07208640681930395
llama3.1_8b,75,oracle_gain,2e-06,620,23,0.4011173416915287,0.3287268805735477,22.021460791912542,0.47591972669152866,0.07480238499999999,39.2875,0.07053864223546014
llama3.1_8b,75,oracle_gain,1e-05,626,4,0.2515552898695867,0.194912710785451,29.060485001660396,0.3620076898695867,0.1104524,11.245,0.05521811038050256
