generator,split_seed,price,method,id,selected_policy,profit,fixed_profit,quality,cost,samples
llama3.2_3b,44,2e-07,remaining_range,85,remaining_range_w0_a0.1_n4,0.906203519465751,0.8689951021484863,0.9146007944657509,0.008397275,245.375
llama3.2_3b,44,2e-07,remaining_range,32,remaining_range_w0_a0.1_n4,0.5491271473985405,0.5354828006790615,0.5949050973985404,0.04577795,106.875
llama3.2_3b,44,2e-07,remaining_range,17,remaining_range_w0_a0.1_n4,0.6018119866373967,0.5599282320284295,0.6288296616373967,0.027017674999999998,512.0
llama3.2_3b,44,2e-07,remaining_range,35,remaining_range_w0_a0.1_n4,0.5407894585714723,0.5836549477218895,0.5912666585714723,0.05047719999999999,68.375
llama3.2_3b,44,2e-07,remaining_range,78,remaining_range_w0_a0.1_n4,0.5093725693209585,0.49911879387835045,0.5522774693209586,0.0429049,123.75
llama3.2_3b,44,2e-07,remaining_range,4,remaining_range_w0_a0.1_n4,0.4411467863902661,0.5029781171496699,0.482519511390266,0.041372725,107.125
llama3.2_3b,44,2e-07,remaining_range,5,remaining_range_w0_a0.1_n4,0.6037576337472734,0.4604979819372806,0.6362681587472735,0.032510525000000005,438.0
llama3.2_3b,44,2e-07,all_train_selected,11,remaining_range_w0_a0.1_n4,0.43486462477855053,0.3759359941590096,0.48445587477855045,0.049591249999999996,51.25
llama3.2_3b,44,2e-07,all_train_selected,1,remaining_range_w0_a0.1_n4,0.48888736136928235,0.48446852398000706,0.5349489113692822,0.04606154999999999,143.75
llama3.2_3b,44,2e-07,all_train_selected,30,remaining_range_w0_a0.1_n4,0.44071258373840394,0.4052607324804839,0.49033888373840395,0.0496263,81.375
llama3.2_3b,44,2e-07,all_train_selected,86,remaining_range_w0_a0.1_n4,0.46575765678532294,0.4517400791286273,0.515540581785323,0.049782925000000006,99.125
llama3.2_3b,44,2e-07,all_train_selected,49,remaining_range_w0_a0.1_n4,0.7127706396882015,0.6604617476671328,0.7327648396882016,0.0199942,506.0
llama3.2_3b,44,2e-07,all_train_selected,3,remaining_range_w0_a0.1_n4,0.502791266724844,0.5025260910234094,0.552255491724844,0.049464225,99.75
llama3.2_3b,44,2e-07,all_train_selected,8,remaining_range_w0_a0.1_n4,0.5056587189389096,0.4806216520489909,0.5465875689389095,0.040928849999999996,206.125
llama3.2_3b,44,2e-07,all_train_selected,12,remaining_range_w0_a0.1_n4,0.5144473779569085,0.5090510779569084,0.5601697029569085,0.04572232500000001,161.75
llama3.2_3b,44,2e-07,all_train_selected,48,remaining_range_w0_a0.1_n4,0.5615992440972445,0.5345557177442469,0.5705980940972446,0.00899885,512.0
llama3.2_3b,44,2e-07,all_train_selected,55,remaining_range_w0_a0.1_n4,0.5666805779341533,0.5650695526145122,0.6082570529341532,0.041576474999999995,118.5
llama3.2_3b,44,2e-07,all_train_selected,62,remaining_range_w0_a0.1_n4,0.6527210258037854,0.6451715842895197,0.6824008258037855,0.029679799999999996,142.125
llama3.2_3b,44,2e-07,all_train_selected,52,remaining_range_w0_a0.1_n4,0.44452763852130295,0.43183304469266987,0.49426188852130293,0.04973425,96.5
llama3.2_3b,44,2e-07,all_train_selected,56,remaining_range_w0_a0.1_n4,0.5237934445708766,0.5152229956020956,0.5661274445708766,0.042334,105.75
llama3.2_3b,44,2e-07,all_train_selected,99,remaining_range_w0_a0.1_n4,0.461814264874914,0.47837574561951995,0.511527239874914,0.049712975,100.125
llama3.2_3b,44,2e-07,all_train_selected,92,remaining_range_w0_a0.1_n4,0.5643805821746098,0.5408288107729253,0.6140482571746099,0.049667674999999994,77.5
llama3.2_3b,44,2e-07,all_train_selected,65,remaining_range_w0_a0.1_n4,0.4154910157188922,0.3179970322068702,0.4650929907188922,0.04960197499999999,46.625
llama3.2_3b,44,2e-07,all_train_selected,53,remaining_range_w0_a0.1_n4,0.5148300958239338,0.49168199427556236,0.5585990458239338,0.043768949999999994,274.25
llama3.2_3b,44,2e-07,all_train_selected,82,remaining_range_w0_a0.1_n4,0.4812126024679313,0.46994593125831113,0.5241289274679313,0.042916325,116.625
llama3.2_3b,44,2e-07,all_train_selected,60,remaining_range_w0_a0.1_n4,0.6889000417001206,0.544868823090246,0.7201309917001205,0.03123095,402.75
llama3.2_3b,44,2e-07,all_train_selected,13,remaining_range_w0_a0.1_n4,0.4679746437968792,0.4092642809592545,0.5175670937968792,0.049592449999999996,65.375
llama3.2_3b,44,2e-07,all_train_selected,40,remaining_range_w0_a0.1_n4,0.535474976390538,0.539652801390538,0.578581526390538,0.04310655,200.25
llama3.2_3b,44,2e-07,all_train_selected,20,remaining_range_w0_a0.1_n4,0.5256155351160317,0.5044468750824755,0.5721866351160317,0.0465711,102.625
llama3.2_3b,44,2e-07,all_train_selected,18,remaining_range_w0_a0.1_n4,0.503421816309783,0.5013146812850187,0.5472720163097828,0.04385019999999999,183.875
llama3.2_3b,44,2e-07,all_train_selected,10,remaining_range_w0_a0.1_n4,0.6683195269947426,0.6040674114883248,0.6968038019947427,0.028484275,404.875
llama3.2_3b,44,2e-07,all_train_selected,2,remaining_range_w0_a0.1_n4,0.7874857489740179,0.727189000338024,0.8062713989740179,0.018785649999999997,214.625
llama3.2_3b,44,2e-07,all_train_selected,76,remaining_range_w0_a0.1_n4,0.7251948208561378,0.7294095090960429,0.7499978208561378,0.024803,237.0
llama3.2_3b,44,2e-07,all_train_selected,44,remaining_range_w0_a0.1_n4,0.463853570279371,0.41243366647737917,0.5135125952793711,0.049659025,74.5
llama3.2_3b,44,2e-07,all_train_selected,74,remaining_range_w0_a0.1_n4,0.4981308517547285,0.5010951747071751,0.5253633267547285,0.027232475,512.0
llama3.2_3b,44,2e-07,all_train_selected,67,remaining_range_w0_a0.1_n4,0.5450674477797836,0.5443196477797835,0.5879725727797835,0.042905125,178.375
llama3.2_3b,44,2e-07,all_train_selected,7,remaining_range_w0_a0.1_n4,0.5265343158309748,0.5179514372553501,0.5687456158309747,0.04221129999999999,122.0
llama3.2_3b,44,2e-07,all_train_selected,69,remaining_range_w0_a0.1_n4,0.43519700501300873,0.53389178374874,0.4848142800130088,0.049617275,69.5
llama3.2_3b,44,2e-07,all_train_selected,43,remaining_range_w0_a0.1_n4,0.6030843324044134,0.5742523085557891,0.6297746074044134,0.026690275,512.0
llama3.2_3b,44,2e-07,all_train_selected,47,remaining_range_w0_a0.1_n4,0.7036091456567272,0.628354149264808,0.7283879956567272,0.024778849999999998,443.125
llama3.2_3b,44,2e-07,all_train_selected,15,remaining_range_w0_a0.1_n4,0.5508971568900881,0.5570779116952306,0.5893393068900881,0.038442149999999994,350.625
llama3.2_3b,44,2e-07,all_train_selected,34,remaining_range_w0_a0.1_n4,0.550131106869291,0.5635673105808661,0.5918168568692911,0.04168575,116.5
llama3.2_3b,44,2e-07,all_train_selected,66,remaining_range_w0_a0.1_n4,0.5022987303482703,0.4911894657465789,0.5481000553482703,0.045801325,107.5
llama3.2_3b,44,2e-07,all_train_selected,21,remaining_range_w0_a0.1_n4,0.46386288803667675,0.4141094877965833,0.5136519630366767,0.049789075,70.875
llama3.2_3b,44,2e-07,all_train_selected,73,remaining_range_w0_a0.1_n4,0.5854846405940419,0.5672801944604714,0.6258315655940421,0.04034692499999999,274.75
llama3.2_3b,44,2e-07,all_train_selected,9,remaining_range_w0_a0.1_n4,0.4659014005309825,0.5015137259499054,0.5102444255309825,0.044343025,105.25
llama3.2_3b,44,2e-07,all_train_selected,22,remaining_range_w0_a0.1_n4,0.4972525457966171,0.49577094579661707,0.542299370796617,0.045046825,175.375
llama3.2_3b,44,2e-07,all_train_selected,37,remaining_range_w0_a0.1_n4,0.5052014027164637,0.5229285527103821,0.5549148527164638,0.049713450000000006,69.25
llama3.2_3b,44,2e-07,all_train_selected,28,remaining_range_w0_a0.1_n4,0.5695677625305604,0.5634583467012422,0.6092839125305604,0.03971615,379.375
llama3.2_3b,44,2e-07,all_train_selected,57,remaining_range_w0_a0.1_n4,0.46358179510049,0.4143755376820351,0.51319099510049,0.0496092,79.75
llama3.2_3b,44,2e-07,all_train_selected,85,remaining_range_w0_a0.1_n4,0.906203519465751,0.8689951021484863,0.9146007944657509,0.008397275,245.375
llama3.2_3b,44,2e-07,all_train_selected,32,remaining_range_w0_a0.1_n4,0.5491271473985405,0.5354828006790615,0.5949050973985404,0.04577795,106.875
llama3.2_3b,44,2e-07,all_train_selected,17,remaining_range_w0_a0.1_n4,0.6018119866373967,0.5599282320284295,0.6288296616373967,0.027017674999999998,512.0
llama3.2_3b,44,2e-07,all_train_selected,35,remaining_range_w0_a0.1_n4,0.5407894585714723,0.5836549477218895,0.5912666585714723,0.05047719999999999,68.375
llama3.2_3b,44,2e-07,all_train_selected,78,remaining_range_w0_a0.1_n4,0.5093725693209585,0.49911879387835045,0.5522774693209586,0.0429049,123.75
llama3.2_3b,44,2e-07,all_train_selected,4,remaining_range_w0_a0.1_n4,0.4411467863902661,0.5029781171496699,0.482519511390266,0.041372725,107.125
llama3.2_3b,44,2e-07,all_train_selected,5,remaining_range_w0_a0.1_n4,0.6037576337472734,0.4604979819372806,0.6362681587472735,0.032510525000000005,438.0
llama3.2_3b,44,2e-07,original_sequential,11,spacing_w2_a4_n4,0.4029078692953242,0.3759359941590096,0.5289104442953242,0.126002575,129.625
llama3.2_3b,44,2e-07,original_sequential,1,spacing_w2_a4_n4,0.45386954441660554,0.48446852398000706,0.5359065444166056,0.082037,254.625
llama3.2_3b,44,2e-07,original_sequential,30,spacing_w2_a4_n4,0.3964148555985698,0.4052607324804839,0.4805892805985698,0.084174425,138.75
llama3.2_3b,44,2e-07,original_sequential,86,spacing_w2_a4_n4,0.4382769691371625,0.4517400791286273,0.5319248441371625,0.09364787499999999,186.875
llama3.2_3b,44,2e-07,original_sequential,49,spacing_w2_a4_n4,0.7125233146882015,0.6604617476671328,0.7327648396882016,0.020241524999999996,512.0
llama3.2_3b,44,2e-07,original_sequential,3,spacing_w2_a4_n4,0.42130882706903966,0.5025260910234094,0.6117762020690397,0.190467375,384.0
llama3.2_3b,44,2e-07,original_sequential,8,spacing_w2_a4_n4,0.49517501518581186,0.4806216520489909,0.5774953651858118,0.08232035,406.0
llama3.2_3b,44,2e-07,original_sequential,12,spacing_w2_a4_n4,0.4550315818083273,0.5090510779569084,0.5828464818083273,0.12781489999999998,453.25
llama3.2_3b,44,2e-07,original_sequential,48,spacing_w2_a4_n4,0.5253894546188705,0.5345557177442469,0.5317945546188705,0.0064051,365.375
llama3.2_3b,44,2e-07,original_sequential,55,spacing_w2_a4_n4,0.522638026763347,0.5650695526145122,0.6769377767633469,0.15429975,442.0
llama3.2_3b,44,2e-07,original_sequential,62,spacing_w2_a4_n4,0.7132965817187518,0.6451715842895197,0.8173599067187518,0.10406332499999998,512.0
llama3.2_3b,44,2e-07,original_sequential,52,spacing_w2_a4_n4,0.4138852537536341,0.43183304469266987,0.5544691287536341,0.14058387499999997,272.5
llama3.2_3b,44,2e-07,original_sequential,56,spacing_w2_a4_n4,0.5306304137417864,0.5152229956020956,0.7136018637417862,0.18297144999999998,463.25
llama3.2_3b,44,2e-07,original_sequential,99,spacing_w2_a4_n4,0.39245198698580486,0.47837574561951995,0.5401230119858049,0.14767102499999998,299.5
llama3.2_3b,44,2e-07,original_sequential,92,spacing_w2_a4_n4,0.46772892032255997,0.5408288107729253,0.78850239532256,0.320773475,498.25
llama3.2_3b,44,2e-07,original_sequential,65,spacing_w2_a4_n4,0.35889284584832415,0.3179970322068702,0.48837224584832417,0.1294794,121.75
llama3.2_3b,44,2e-07,original_sequential,53,spacing_w2_a4_n4,0.5043991370139284,0.49168199427556236,0.5689190870139282,0.06451994999999999,406.375
llama3.2_3b,44,2e-07,original_sequential,82,spacing_w2_a4_n4,0.42446113704714916,0.46994593125831113,0.5799422120471491,0.155481075,421.25
llama3.2_3b,44,2e-07,original_sequential,60,spacing_w2_a4_n4,0.6844889761768247,0.544868823090246,0.7248702761768248,0.040381299999999995,512.0
llama3.2_3b,44,2e-07,original_sequential,13,spacing_w2_a4_n4,0.39646915263671534,0.4092642809592545,0.5387970526367153,0.1423279,187.875
llama3.2_3b,44,2e-07,original_sequential,40,spacing_w2_a4_n4,0.5175935397168199,0.539652801390538,0.6238334147168199,0.10623987500000001,493.125
llama3.2_3b,44,2e-07,original_sequential,20,spacing_w2_a4_n4,0.41979546503208814,0.5044468750824755,0.6056976650320881,0.1859022,410.625
llama3.2_3b,44,2e-07,original_sequential,18,spacing_w2_a4_n4,0.4719118308546548,0.5013146812850187,0.5684182808546548,0.09650645,408.75
llama3.2_3b,44,2e-07,original_sequential,10,spacing_w2_a4_n4,0.6610729769947425,0.6040674114883248,0.6968038019947427,0.035730824999999994,512.0
llama3.2_3b,44,2e-07,original_sequential,2,spacing_w2_a4_n4,0.8392909785585165,0.727189000338024,0.8835847035585164,0.044293725000000006,512.0
llama3.2_3b,44,2e-07,original_sequential,76,spacing_w2_a4_n4,0.7606215542729514,0.7294095090960429,0.8121475042729516,0.051525949999999994,512.0
llama3.2_3b,44,2e-07,original_sequential,44,spacing_w2_a4_n4,0.4081525164773792,0.41243366647737917,0.5329505414773792,0.12479802499999998,187.125
llama3.2_3b,44,2e-07,original_sequential,74,spacing_w2_a4_n4,0.4924594103612303,0.5010951747071751,0.5048809853612304,0.012421575,233.875
llama3.2_3b,44,2e-07,original_sequential,67,spacing_w2_a4_n4,0.5064362605084839,0.5443196477797835,0.6178368605084839,0.11140059999999999,473.375
llama3.2_3b,44,2e-07,original_sequential,7,spacing_w2_a4_n4,0.4651871898936786,0.5179514372553501,0.5934465898936785,0.1282594,371.125
llama3.2_3b,44,2e-07,original_sequential,69,spacing_w2_a4_n4,0.4260905826255636,0.53389178374874,0.7310232826255636,0.3049327,428.625
llama3.2_3b,44,2e-07,original_sequential,43,spacing_w2_a4_n4,0.6030843324044134,0.5742523085557891,0.6297746074044134,0.026690275,512.0
llama3.2_3b,44,2e-07,original_sequential,47,spacing_w2_a4_n4,0.6996816206567271,0.628354149264808,0.7283879956567272,0.028706374999999996,512.0
llama3.2_3b,44,2e-07,original_sequential,15,spacing_w2_a4_n4,0.5354730662967379,0.5570779116952306,0.5917088912967379,0.056235824999999996,512.0
llama3.2_3b,44,2e-07,original_sequential,34,spacing_w2_a4_n4,0.4891492436194733,0.5635673105808661,0.6215036436194733,0.13235439999999998,369.875
llama3.2_3b,44,2e-07,original_sequential,66,spacing_w2_a4_n4,0.4088224421374725,0.4911894657465789,0.5220894671374725,0.113267025,261.75
llama3.2_3b,44,2e-07,original_sequential,21,spacing_w2_a4_n4,0.38287834068437,0.4141094877965833,0.50420559068437,0.12132725,173.375
llama3.2_3b,44,2e-07,original_sequential,73,spacing_w2_a4_n4,0.5481620358022691,0.5672801944604714,0.6151215858022692,0.06695955,457.0
llama3.2_3b,44,2e-07,original_sequential,9,spacing_w2_a4_n4,0.42082997415396267,0.5015137259499054,0.5682571491539627,0.147427175,349.75
llama3.2_3b,44,2e-07,original_sequential,22,spacing_w2_a4_n4,0.46659207786664525,0.49577094579661707,0.5673502278666451,0.10075814999999999,395.25
llama3.2_3b,44,2e-07,original_sequential,37,spacing_w2_a4_n4,0.4179810570280222,0.5229285527103821,0.6552554320280223,0.23727437499999998,330.125
llama3.2_3b,44,2e-07,original_sequential,28,spacing_w2_a4_n4,0.5692531767766802,0.5634583467012422,0.6223721767766802,0.053119,512.0
llama3.2_3b,44,2e-07,original_sequential,57,spacing_w2_a4_n4,0.38023300995129566,0.4143755376820351,0.5190559599512957,0.13882295,223.875
llama3.2_3b,44,2e-07,original_sequential,85,spacing_w2_a4_n4,0.897180444465751,0.8689951021484863,0.9146007944657509,0.017420349999999998,512.0
llama3.2_3b,44,2e-07,original_sequential,32,spacing_w2_a4_n4,0.4774560908376183,0.5354828006790615,0.6264071408376183,0.14895104999999997,351.375
llama3.2_3b,44,2e-07,original_sequential,17,spacing_w2_a4_n4,0.6018119866373967,0.5599282320284295,0.6288296616373967,0.027017674999999998,512.0
llama3.2_3b,44,2e-07,original_sequential,35,spacing_w2_a4_n4,0.4807739700675816,0.5836549477218895,0.7641415700675815,0.2833676,405.375
llama3.2_3b,44,2e-07,original_sequential,78,spacing_w2_a4_n4,0.44536868889156,0.49911879387835045,0.59066778889156,0.1452991,416.75
llama3.2_3b,44,2e-07,original_sequential,4,spacing_w2_a4_n4,0.41998195629562185,0.5029781171496699,0.5782502062956218,0.15826824999999997,409.875
llama3.2_3b,44,2e-07,original_sequential,5,spacing_w2_a4_n4,0.5996230835744739,0.4604979819372806,0.6380074335744739,0.03838435,512.0
llama3.2_3b,44,1e-06,spacing,11,spacing_w4_a1_n5,0.32633076788418874,0.29828418716782573,0.41642239288418875,0.090091625,19.125
llama3.2_3b,44,1e-06,spacing,1,spacing_w4_a1_n5,0.3436292058491026,0.3684292675482993,0.3924134558491026,0.04878425,30.5
llama3.2_3b,44,1e-06,spacing,30,spacing_w4_a1_n5,0.36135407969538824,0.342250270943454,0.4124559546953882,0.05110187499999999,16.625
llama3.2_3b,44,1e-06,spacing,86,spacing_w4_a1_n5,0.42020176036738716,0.3948353462376494,0.4690623853673871,0.048860625,19.5
llama3.2_3b,44,1e-06,spacing,49,spacing_w4_a1_n5,0.5701625154859205,0.3959664191273316,0.6474017654859203,0.07723925000000001,393.75
llama3.2_3b,44,1e-06,spacing,3,spacing_w4_a1_n5,0.3236417119463557,0.37098666670818214,0.41234208694635566,0.088700375,35.5
llama3.2_3b,44,1e-06,spacing,8,spacing_w4_a1_n5,0.3577010515823794,0.32252720717932176,0.5088809265823793,0.151179875,152.75
llama3.2_3b,44,1e-06,spacing,12,spacing_w4_a1_n5,0.4215927028296113,0.42014190596824696,0.48742357782961127,0.065830875,47.0
llama3.2_3b,44,1e-06,spacing,48,spacing_w4_a1_n5,0.5087398855272801,0.4927456571858755,0.5347722605272802,0.026032375,296.375
llama3.2_3b,44,1e-06,spacing,55,spacing_w4_a1_n5,0.3955929234923717,0.43083829849237165,0.4956709234923717,0.10007799999999999,57.25
llama3.2_3b,44,1e-06,spacing,62,spacing_w4_a1_n5,0.49141894256058083,0.4843971396554376,0.6558151925605809,0.16439624999999997,149.75
llama3.2_3b,44,1e-06,spacing,52,spacing_w4_a1_n5,0.35606277403948844,0.3599040854510257,0.44048064903948847,0.08441787499999999,32.625
llama3.2_3b,44,1e-06,spacing,56,spacing_w4_a1_n5,0.35663827987144814,0.3688452685544042,0.4640050298714481,0.10736675,54.125
llama3.2_3b,44,1e-06,spacing,99,spacing_w4_a1_n5,0.3902666983739497,0.39454869837394974,0.48782007337394967,0.097553375,38.5
llama3.2_3b,44,1e-06,spacing,92,spacing_w4_a1_n5,0.34593844407867586,0.32841325103670616,0.47689394407867586,0.1309555,40.875
llama3.2_3b,44,1e-06,spacing,65,spacing_w4_a1_n5,0.3221841443269853,0.24116353310815147,0.4305048943269853,0.10832075,20.375
llama3.2_3b,44,1e-06,spacing,53,spacing_w4_a1_n5,0.4330169310394481,0.4422547901004429,0.47573955603944806,0.042722625,53.0
llama3.2_3b,44,1e-06,spacing,82,spacing_w4_a1_n5,0.3332183327713428,0.32792362224246097,0.4052907077713428,0.072072375,38.875
llama3.2_3b,44,1e-06,spacing,60,spacing_w4_a1_n5,0.4957293059507291,0.4315487633874985,0.5893241809507291,0.09359487499999998,243.75
llama3.2_3b,44,1e-06,spacing,13,spacing_w4_a1_n5,0.2958257394577239,0.3261817792302206,0.3845111144577239,0.088685375,23.625
llama3.2_3b,44,1e-06,spacing,40,spacing_w4_a1_n5,0.3940837170044601,0.47607349294778006,0.4423265920044602,0.048242875,44.625
llama3.2_3b,44,1e-06,spacing,20,spacing_w4_a1_n5,0.4112730585803378,0.4088619698074827,0.5120026835803377,0.10072962499999999,44.25
llama3.2_3b,44,1e-06,spacing,18,spacing_w4_a1_n5,0.3703195519826073,0.3794702134907568,0.4348914269826073,0.06457187499999999,54.125
llama3.2_3b,44,1e-06,spacing,10,spacing_w4_a1_n5,0.5184230793698001,0.37943086862660963,0.6324530793698002,0.11402999999999999,322.25
llama3.2_3b,44,1e-06,spacing,2,spacing_w4_a1_n5,0.6880349535585165,0.22334064848758603,0.8835847035585164,0.19554975000000002,446.625
llama3.2_3b,44,1e-06,spacing,76,spacing_w4_a1_n5,0.5991038208561378,0.40427186576248325,0.7499978208561378,0.15089399999999997,294.25
llama3.2_3b,44,1e-06,spacing,44,spacing_w4_a1_n5,0.3623673361607868,0.3718203620204199,0.43261796116078677,0.070250625,20.875
llama3.2_3b,44,1e-06,spacing,74,spacing_w4_a1_n5,0.47863968721096245,0.4791113291760619,0.4902423122109625,0.011602624999999998,43.0
llama3.2_3b,44,1e-06,spacing,67,spacing_w4_a1_n5,0.4269101514811079,0.4455062470330033,0.4759299014811079,0.049019749999999994,40.25
llama3.2_3b,44,1e-06,spacing,7,spacing_w4_a1_n5,0.4152866555987205,0.42569580933020373,0.4616502805987205,0.04636362499999999,26.875
llama3.2_3b,44,1e-06,spacing,69,spacing_w4_a1_n5,0.17559348306516234,0.22959821102295674,0.3435167330651623,0.16792325,47.25
llama3.2_3b,44,1e-06,spacing,43,spacing_w4_a1_n5,0.49674604351008095,0.4275445794412173,0.551821543510081,0.055075499999999986,211.375
llama3.2_3b,44,1e-06,spacing,47,spacing_w4_a1_n5,0.5765147845282947,0.49909228960323615,0.6905915345282948,0.11407674999999999,407.125
llama3.2_3b,44,1e-06,spacing,15,spacing_w4_a1_n5,0.43663727050669743,0.40357974050807,0.5114911455066974,0.074853875,136.25
llama3.2_3b,44,1e-06,spacing,34,spacing_w4_a1_n5,0.3601167288093348,0.39568368625170103,0.44181610380933484,0.081699375,46.0
llama3.2_3b,44,1e-06,spacing,66,spacing_w4_a1_n5,0.3564614577294496,0.363339512124771,0.4283517077294495,0.07189025,33.125
llama3.2_3b,44,1e-06,spacing,21,spacing_w4_a1_n5,0.31727631207017615,0.3446520983312318,0.3783670620701762,0.06109074999999999,17.375
llama3.2_3b,44,1e-06,spacing,73,spacing_w4_a1_n5,0.452770170372161,0.4810792562501843,0.508771045372161,0.056000874999999985,76.375
llama3.2_3b,44,1e-06,spacing,9,spacing_w4_a1_n5,0.3322977458013976,0.3325557482609945,0.42412549580139763,0.09182775,43.375
llama3.2_3b,44,1e-06,spacing,22,spacing_w4_a1_n5,0.3948428707062503,0.4298479500580238,0.48861599570625025,0.09377312499999998,72.125
llama3.2_3b,44,1e-06,spacing,37,spacing_w4_a1_n5,0.40478410284093114,0.40311037382269854,0.5156468528409311,0.11086275000000001,30.75
llama3.2_3b,44,1e-06,spacing,28,spacing_w4_a1_n5,0.4870304748407976,0.43203651660328657,0.5710204748407977,0.08399000000000001,158.375
llama3.2_3b,44,1e-06,spacing,57,spacing_w4_a1_n5,0.3153787617981423,0.3201633725973674,0.4059776367981422,0.09059887500000001,29.25
llama3.2_3b,44,1e-06,spacing,85,spacing_w4_a1_n5,0.8153668968046724,0.5036580602926805,0.8942750218046726,0.07890812500000001,463.0
llama3.2_3b,44,1e-06,spacing,32,spacing_w4_a1_n5,0.40270724178389034,0.4246767627656578,0.48463311678389037,0.081925875,37.375
llama3.2_3b,44,1e-06,spacing,17,spacing_w4_a1_n5,0.5094921570284295,0.47998991647369654,0.5696391570284295,0.060147000000000006,224.125
llama3.2_3b,44,1e-06,spacing,35,spacing_w4_a1_n5,0.12118905783169603,0.17465318865779167,0.23726518283169604,0.11607612499999999,33.125
llama3.2_3b,44,1e-06,spacing,78,spacing_w4_a1_n5,0.37023848950754623,0.3745761145075462,0.43868898950754615,0.0684505,39.75
llama3.2_3b,44,1e-06,spacing,4,spacing_w4_a1_n5,0.3191278507284239,0.3308342819616323,0.3930058507284238,0.073878,37.875
llama3.2_3b,44,1e-06,spacing,5,spacing_w4_a1_n5,0.45079028887311634,0.20701351356381226,0.5583847888731164,0.10759450000000001,290.875
llama3.2_3b,44,1e-06,recent_gain,11,recent_gain_w16_a0.5_n32,0.31070591593871427,0.29828418716782573,0.4632259159387142,0.15252,32.0
llama3.2_3b,44,1e-06,recent_gain,1,recent_gain_w16_a0.5_n32,0.37202657663355865,0.3684292675482993,0.42832795163355863,0.056301374999999994,35.25
llama3.2_3b,44,1e-06,recent_gain,30,recent_gain_w16_a0.5_n32,0.35379562577233364,0.342250270943454,0.4539445007723336,0.100148875,32.5
llama3.2_3b,44,1e-06,recent_gain,86,recent_gain_w16_a0.5_n32,0.40471522123764936,0.3948353462376494,0.4873533462376493,0.082638125,33.0
llama3.2_3b,44,1e-06,recent_gain,49,recent_gain_w16_a0.5_n32,0.3929295993688375,0.3959664191273316,0.3998592243688375,0.006929624999999999,37.0
llama3.2_3b,44,1e-06,recent_gain,3,recent_gain_w16_a0.5_n32,0.36227576751305685,0.37098666670818214,0.4512435175130569,0.08896775000000001,36.0
llama3.2_3b,44,1e-06,recent_gain,8,recent_gain_w16_a0.5_n32,0.2761735672222151,0.32252720717932176,0.3089094422222151,0.032735875,33.875
llama3.2_3b,44,1e-06,recent_gain,12,recent_gain_w16_a0.5_n32,0.4191092097652458,0.42014190596824696,0.4641125847652458,0.045003375,32.0
llama3.2_3b,44,1e-06,recent_gain,48,recent_gain_w16_a0.5_n32,0.4926166571858755,0.4927456571858755,0.4960255321858755,0.0034088749999999996,38.5
llama3.2_3b,44,1e-06,recent_gain,55,recent_gain_w16_a0.5_n32,0.4270527783212514,0.43083829849237165,0.49382140332125135,0.066768625,38.0
llama3.2_3b,44,1e-06,recent_gain,62,recent_gain_w16_a0.5_n32,0.48560188965543777,0.4843971396554376,0.5245390146554377,0.038937125,37.125
llama3.2_3b,44,1e-06,recent_gain,52,recent_gain_w16_a0.5_n32,0.3681274604510257,0.3599040854510257,0.4554988354510257,0.087371375,33.75
llama3.2_3b,44,1e-06,recent_gain,56,recent_gain_w16_a0.5_n32,0.37179289355440426,0.3688452685544042,0.44275114355440415,0.07095825,35.25
llama3.2_3b,44,1e-06,recent_gain,99,recent_gain_w16_a0.5_n32,0.38640985044240256,0.39454869837394974,0.46737522544240256,0.08096537499999999,32.0
llama3.2_3b,44,1e-06,recent_gain,92,recent_gain_w16_a0.5_n32,0.3556231940786758,0.32841325103670616,0.47689394407867586,0.12127075000000001,37.75
llama3.2_3b,44,1e-06,recent_gain,65,recent_gain_w16_a0.5_n32,0.26384156670217834,0.24116353310815147,0.4342788167021783,0.17043725,32.0
llama3.2_3b,44,1e-06,recent_gain,53,recent_gain_w16_a0.5_n32,0.4427987901004429,0.4422547901004429,0.47186866510044284,0.029069875,36.25
llama3.2_3b,44,1e-06,recent_gain,82,recent_gain_w16_a0.5_n32,0.34584625321261553,0.32792362224246097,0.40932562821261553,0.06347937499999999,34.75
llama3.2_3b,44,1e-06,recent_gain,60,recent_gain_w16_a0.5_n32,0.4585765258827438,0.4315487633874985,0.4738719008827438,0.015295374999999998,40.125
llama3.2_3b,44,1e-06,recent_gain,13,recent_gain_w16_a0.5_n32,0.31464848900303244,0.3261817792302206,0.44648436400303243,0.13183587500000002,35.0
llama3.2_3b,44,1e-06,recent_gain,40,recent_gain_w16_a0.5_n32,0.46306308869394786,0.47607349294778006,0.5037820886939479,0.040719,37.625
llama3.2_3b,44,1e-06,recent_gain,20,recent_gain_w16_a0.5_n32,0.41029295275614525,0.4088619698074827,0.4862138277561453,0.075920875,33.375
llama3.2_3b,44,1e-06,recent_gain,18,recent_gain_w16_a0.5_n32,0.38406564907289686,0.3794702134907568,0.4265733990728968,0.04250775,34.875
llama3.2_3b,44,1e-06,recent_gain,10,recent_gain_w16_a0.5_n32,0.37906949362660963,0.37943086862660963,0.39157824362660965,0.012508749999999999,34.625
llama3.2_3b,44,1e-06,recent_gain,2,recent_gain_w16_a0.5_n32,0.36198726505920836,0.22334064848758603,0.3802935150592083,0.018306249999999996,43.5
